surface_area_m2,total_rooms,rooms,bathrooms,floor_level,prix,price_tnd,city,city_encoded,price_per_m2,rooms_per_surface
75.0,2.0,1,1,1,255000.0,255000.0,ariana,0,3400.0,0.013333333333333334
61.0,2.0,1,1,2,241000.0,241000.0,ariana,0,3950.8196721311474,0.01639344262295082
175.0,8.0,3,3,1,575000.0,575000.0,ariana,0,3285.714285714286,0.017142857142857144
122.0,3.0,2,1,1,374304.0,374304.0,ariana,0,3068.065573770492,0.01639344262295082
49.0,2.0,1,1,1,220000.0,220000.0,ariana,0,4489.7959183673465,0.02040816326530612
44.0,2.0,1,1,1,225000.0,225000.0,ariana,0,5113.636363636364,0.022727272727272728
181.0,5.0,4,3,3,629000.0,629000.0,ariana,0,3475.1381215469614,0.022099447513812154
90.0,3.0,2,1,1,370000.0,370000.0,ariana,0,4111.111111111111,0.022222222222222223
85.0,2.0,1,1,1,175000.0,175000.0,ariana,0,2058.823529411765,0.011764705882352941
150.0,4.0,3,1,3,150000.0,150000.0,ariana,0,1000.0,0.02
150.0,4.0,3,2,1,280000.0,280000.0,ariana,0,1866.6666666666667,0.02
145.0,1.0,3,1,1,335000.0,335000.0,ariana,0,2310.344827586207,0.020689655172413793
102.0,3.0,2,1,2,260000.0,260000.0,ariana,0,2549.0196078431372,0.0196078431372549
137.0,4.0,3,2,3,375000.0,375000.0,ariana,0,2737.2262773722628,0.021897810218978103
52.0,1.0,1,1,2,157000.0,157000.0,ariana,0,3019.230769230769,0.019230769230769232
124.0,3.0,1,1,1,230000.0,230000.0,ariana,0,1854.8387096774193,0.008064516129032258
100.0,5.0,2,1,1,280000.0,280000.0,ariana,0,2800.0,0.02
146.0,4.0,3,3,1,525000.0,525000.0,ariana,0,3595.890410958904,0.02054794520547945
160.0,4.0,3,2,1,570000.0,570000.0,ariana,0,3562.5,0.01875
145.0,4.0,3,1,1,370000.0,370000.0,ariana,0,2551.7241379310344,0.020689655172413793
260.0,3.0,2,2,1,200000.0,200000.0,ariana,0,769.2307692307693,0.007692307692307693
70.0,3.0,2,1,1,165000.0,165000.0,ariana,0,2357.1428571428573,0.02857142857142857
75.0,2.0,1,1,1,180000.0,180000.0,ariana,0,2400.0,0.013333333333333334
52.0,2.0,1,1,1,160000.0,160000.0,ariana,0,3076.923076923077,0.019230769230769232
61.0,2.0,1,1,1,246000.0,246000.0,ariana,0,4032.7868852459014,0.01639344262295082
192.0,4.0,3,2,3,750000.0,750000.0,ariana,0,3906.25,0.015625
157.0,4.0,3,2,1,540000.0,540000.0,ariana,0,3439.4904458598726,0.01910828025477707
150.0,3.0,2,1,1,100000.0,100000.0,ariana,0,666.6666666666666,0.013333333333333334
170.0,4.0,3,3,6,476000.0,476000.0,ariana,0,2800.0,0.01764705882352941
173.0,2.0,3,1,1,330000.0,330000.0,ariana,0,1907.5144508670521,0.017341040462427744
147.0,4.0,3,3,2,580000.0,580000.0,ariana,0,3945.578231292517,0.02040816326530612
180.0,4.0,4,2,6,395000.0,395000.0,ariana,0,2194.4444444444443,0.022222222222222223
124.0,5.0,3,1,1,250000.0,250000.0,ariana,0,2016.1290322580646,0.024193548387096774
80.0,1.0,2,1,1,150000.0,150000.0,ariana,0,1875.0,0.025
300.0,11.0,8,5,1,980000.0,980000.0,ariana,0,3266.6666666666665,0.02666666666666667
110.0,3.0,2,1,1,430000.0,430000.0,ariana,0,3909.090909090909,0.01818181818181818
75.0,1.0,1,1,1,215000.0,215000.0,ariana,0,2866.6666666666665,0.013333333333333334
108.0,1.0,1,1,1,170000.0,170000.0,ariana,0,1574.0740740740741,0.009259259259259259
126.0,3.0,2,2,1,240000.0,240000.0,ariana,0,1904.7619047619048,0.015873015873015872
75.0,1.0,2,1,1,250000.0,250000.0,ariana,0,3333.3333333333335,0.02666666666666667
167.0,2.0,2,2,5,500000.0,500000.0,ariana,0,2994.011976047904,0.011976047904191617
220.0,10.0,7,3,1,850000.0,850000.0,ariana,0,3863.6363636363635,0.031818181818181815
193.0,3.0,2,2,1,560000.0,560000.0,ariana,0,2901.5544041450776,0.010362694300518135
154.0,3.0,2,2,1,490000.0,490000.0,ariana,0,3181.818181818182,0.012987012987012988
130.0,4.0,3,3,1,345000.0,345000.0,ariana,0,2653.846153846154,0.023076923076923078
121.0,3.0,2,1,6,390000.0,390000.0,ariana,0,3223.1404958677685,0.01652892561983471
86.0,2.0,2,1,1,350000.0,350000.0,ariana,0,4069.767441860465,0.023255813953488372
185.0,3.0,3,3,2,550000.0,550000.0,ariana,0,2972.972972972973,0.016216216216216217
74.0,1.0,1,2,1,220000.0,220000.0,ariana,0,2972.972972972973,0.013513513513513514
200.0,3.0,3,3,2,570000.0,570000.0,ariana,0,2850.0,0.015
120.0,3.0,2,7,1,410000.0,410000.0,ariana,0,3416.6666666666665,0.016666666666666666
206.0,4.0,4,3,2,470000.0,470000.0,ariana,0,2281.5533980582522,0.019417475728155338
162.0,3.0,2,1,1,640000.0,640000.0,ariana,0,3950.617283950617,0.012345679012345678
190.0,2.0,2,1,1,485000.0,485000.0,ariana,0,2552.6315789473683,0.010526315789473684
125.0,1.0,2,2,2,395000.0,395000.0,ariana,0,3160.0,0.016
109.0,2.0,2,2,3,425000.0,425000.0,ariana,0,3899.0825688073396,0.01834862385321101
268.0,4.0,2,3,5,400000.0,400000.0,ariana,0,1492.5373134328358,0.007462686567164179
120.0,3.0,2,1,1,150000.0,150000.0,ariana,0,1250.0,0.016666666666666666
57.0,1.0,1,1,1,216000.0,216000.0,ariana,0,3789.4736842105262,0.017543859649122806
257.0,5.0,4,3,1,650000.0,650000.0,ariana,0,2529.182879377432,0.01556420233463035
120.0,2.0,1,1,1,175000.0,175000.0,ariana,0,1458.3333333333333,0.008333333333333333
52.0,2.0,1,1,7,175000.0,175000.0,ariana,0,3365.3846153846152,0.019230769230769232
110.0,3.0,2,2,7,355000.0,355000.0,ariana,0,3227.2727272727275,0.01818181818181818
120.0,3.0,1,1,1,175000.0,175000.0,ariana,0,1458.3333333333333,0.008333333333333333
153.0,3.0,2,1,2,420000.0,420000.0,ariana,0,2745.098039215686,0.013071895424836602
119.0,2.0,2,1,1,425000.0,425000.0,ariana,0,3571.4285714285716,0.01680672268907563
167.0,2.0,2,1,1,660000.0,660000.0,ariana,0,3952.0958083832334,0.011976047904191617
125.0,3.0,2,2,1,680000.0,680000.0,ariana,0,5440.0,0.016
120.0,2.0,2,1,1,280000.0,280000.0,ariana,0,2333.3333333333335,0.016666666666666666
157.0,4.0,4,2,6,530000.0,530000.0,ariana,0,3375.796178343949,0.025477707006369428
125.0,3.0,2,2,2,395000.0,395000.0,ariana,0,3160.0,0.016
154.0,3.0,3,1,1,430000.0,430000.0,ariana,0,2792.2077922077924,0.01948051948051948
86.0,1.0,1,1,1,263000.0,263000.0,ariana,0,3058.139534883721,0.011627906976744186
135.0,3.0,3,1,1,245000.0,245000.0,ariana,0,1814.8148148148148,0.022222222222222223
156.0,5.0,4,1,5,255000.0,255000.0,ariana,0,1634.6153846153845,0.02564102564102564
148.0,3.0,2,2,2,410000.0,410000.0,ariana,0,2770.2702702702704,0.013513513513513514
120.0,5.0,4,2,1,350000.0,350000.0,ariana,0,2916.6666666666665,0.03333333333333333
183.0,2.0,2,1,1,850000.0,850000.0,ariana,0,4644.808743169399,0.01092896174863388
137.0,3.0,3,3,3,527000.0,527000.0,ariana,0,3846.715328467153,0.021897810218978103
124.0,3.0,2,1,1,365000.0,365000.0,ariana,0,2943.548387096774,0.016129032258064516
151.0,1.0,3,2,1,450000.0,450000.0,ariana,0,2980.1324503311257,0.019867549668874173
139.0,1.0,1,1,1,315000.0,315000.0,ariana,0,2266.1870503597124,0.007194244604316547
139.0,2.0,2,1,1,490650.0,490650.0,ariana,0,3529.856115107914,0.014388489208633094
53.0,1.0,2,1,1,248733.0,248733.0,ariana,0,4693.075471698113,0.03773584905660377
150.0,1.0,4,2,6,365000.0,365000.0,ariana,0,2433.3333333333335,0.02666666666666667
113.0,1.0,3,2,2,265000.0,265000.0,ariana,0,2345.1327433628317,0.02654867256637168
130.0,3.0,2,2,2,340000.0,340000.0,ariana,0,2615.3846153846152,0.015384615384615385
111.0,3.0,2,1,3,340000.0,340000.0,ariana,0,3063.063063063063,0.018018018018018018
135.0,1.0,3,2,6,300000.0,300000.0,ariana,0,2222.222222222222,0.022222222222222223
120.0,4.0,3,1,1,165000.0,165000.0,ariana,0,1375.0,0.025
187.0,4.0,3,1,1,590000.0,590000.0,ariana,0,3155.0802139037432,0.016042780748663103
151.0,4.0,3,2,1,420000.0,420000.0,ariana,0,2781.456953642384,0.019867549668874173
120.0,5.0,4,2,1,400000.0,400000.0,ariana,0,3333.3333333333335,0.03333333333333333
250.0,6.0,4,2,1,1070000.0,1070000.0,ariana,0,4280.0,0.016
106.0,4.0,3,1,1,132000.0,132000.0,ariana,0,1245.2830188679245,0.02830188679245283
70.0,3.0,2,1,3,110000.0,110000.0,ariana,0,1571.4285714285713,0.02857142857142857
99.0,4.0,3,1,3,150000.0,150000.0,ariana,0,1515.1515151515152,0.030303030303030304
199.0,3.0,2,2,2,295000.0,295000.0,ariana,0,1482.4120603015076,0.010050251256281407
107.0,2.0,2,1,1,250000.0,250000.0,ariana,0,2336.448598130841,0.018691588785046728
125.0,6.0,3,2,4,225000.0,225000.0,ariana,0,1800.0,0.024
52.0,1.0,1,1,1,170000.0,170000.0,ariana,0,3269.230769230769,0.019230769230769232
112.0,2.0,3,1,1,195000.0,195000.0,ariana,0,1741.0714285714287,0.026785714285714284
110.0,3.0,3,1,2,360000.0,360000.0,ariana,0,3272.7272727272725,0.02727272727272727
172.0,2.0,3,2,1,425000.0,425000.0,ariana,0,2470.9302325581393,0.01744186046511628
124.0,3.0,2,1,1,420000.0,420000.0,ariana,0,3387.0967741935483,0.016129032258064516
105.0,2.0,2,1,1,365000.0,365000.0,ariana,0,3476.190476190476,0.01904761904761905
182.0,5.0,3,2,1,470000.0,470000.0,ariana,0,2582.4175824175823,0.016483516483516484
170.0,4.0,3,1,1,540000.0,540000.0,ariana,0,3176.470588235294,0.01764705882352941
61.0,2.0,1,1,2,241000.0,241000.0,ariana,0,3950.8196721311474,0.01639344262295082
170.0,4.0,3,1,1,540000.0,540000.0,ariana,0,3176.470588235294,0.01764705882352941
75.0,3.0,2,1,1,130000.0,130000.0,ariana,0,1733.3333333333333,0.02666666666666667
64.0,2.0,1,1,1,252000.0,252000.0,ariana,0,3937.5,0.015625
150.0,4.0,3,2,1,650000.0,650000.0,ariana,0,4333.333333333333,0.02
170.0,4.0,3,2,1,740000.0,740000.0,ariana,0,4352.941176470588,0.01764705882352941
57.0,2.0,1,1,1,210900.0,210900.0,ariana,0,3700.0,0.017543859649122806
220.0,5.0,4,3,3,569000.0,569000.0,ariana,0,2586.3636363636365,0.01818181818181818
88.0,3.0,2,1,1,150000.0,150000.0,ariana,0,1704.5454545454545,0.022727272727272728
158.0,4.0,3,2,1,475328.0,475328.0,ariana,0,3008.4050632911394,0.0189873417721519
300.0,2.0,2,1,1,520000.0,520000.0,ariana,0,1733.3333333333333,0.006666666666666667
145.0,3.0,2,1,1,580000.0,580000.0,ariana,0,4000.0,0.013793103448275862
115.0,2.0,2,1,1,299000.0,299000.0,ariana,0,2600.0,0.017391304347826087
159.0,4.0,3,2,1,860000.0,860000.0,ariana,0,5408.805031446541,0.018867924528301886
80.0,2.0,1,1,1,260000.0,260000.0,ariana,0,3250.0,0.0125
30.0,1.0,1,1,1,1550000.0,1550000.0,ariana,0,51666.666666666664,0.03333333333333333
98.0,3.0,2,1,1,300000.0,300000.0,ariana,0,3061.2244897959185,0.02040816326530612
143.0,4.0,3,1,2,385000.0,385000.0,ariana,0,2692.3076923076924,0.02097902097902098
144.0,3.0,3,1,1,330000.0,330000.0,ariana,0,2291.6666666666665,0.020833333333333332
162.0,4.0,3,3,1,495000.0,495000.0,ariana,0,3055.5555555555557,0.018518518518518517
300.0,2.0,2,1,1,1410000.0,1410000.0,ariana,0,4700.0,0.006666666666666667
100.0,7.0,3,2,3,250000.0,250000.0,ariana,0,2500.0,0.03
112.0,3.0,2,2,2,448000.0,448000.0,ariana,0,4000.0,0.017857142857142856
64.0,2.0,1,1,1,252000.0,252000.0,ariana,0,3937.5,0.015625
162.0,3.0,3,2,1,663000.0,663000.0,ariana,0,4092.5925925925926,0.018518518518518517
161.0,4.0,3,3,1,640000.0,640000.0,ariana,0,3975.1552795031057,0.018633540372670808
126.0,3.0,2,1,1,370000.0,370000.0,ariana,0,2936.5079365079364,0.015873015873015872
127.0,6.0,4,1,2,250000.0,250000.0,ariana,0,1968.5039370078741,0.031496062992125984
69.0,1.0,1,1,1,254000.0,254000.0,ariana,0,3681.159420289855,0.014492753623188406
149.0,2.0,2,1,1,343000.0,343000.0,ariana,0,2302.013422818792,0.013422818791946308
68.0,1.0,1,1,1,249000.0,249000.0,ariana,0,3661.764705882353,0.014705882352941176
50.0,2.0,1,1,1,180000.0,180000.0,ariana,0,3600.0,0.02
160.0,5.0,4,2,4,399000.0,399000.0,ariana,0,2493.75,0.025
100.0,2.0,2,1,1,430000.0,430000.0,ariana,0,4300.0,0.02
140.0,3.0,3,1,1,360000.0,360000.0,ariana,0,2571.4285714285716,0.02142857142857143
82.0,2.0,2,1,1,270000.0,270000.0,ariana,0,3292.682926829268,0.024390243902439025
91.0,2.0,2,1,1,338950.0,338950.0,ariana,0,3724.7252747252746,0.02197802197802198
112.0,3.0,2,2,2,398000.0,398000.0,ariana,0,3553.5714285714284,0.017857142857142856
170.0,5.0,4,3,1,390000.0,390000.0,ariana,0,2294.1176470588234,0.023529411764705882
167.0,4.0,3,2,1,410000.0,410000.0,ariana,0,2455.0898203592815,0.017964071856287425
117.0,2.0,2,1,1,330000.0,330000.0,ariana,0,2820.5128205128203,0.017094017094017096
150.0,4.0,3,2,3,350000.0,350000.0,ariana,0,2333.3333333333335,0.02
89.0,4.0,1,1,1,320000.0,320000.0,ariana,0,3595.505617977528,0.011235955056179775
148.0,4.0,3,2,1,365000.0,365000.0,ariana,0,2466.2162162162163,0.02027027027027027
191.0,2.0,2,1,1,780000.0,780000.0,ariana,0,4083.7696335078535,0.010471204188481676
56.0,2.0,1,1,1,220000.0,220000.0,ariana,0,3928.5714285714284,0.017857142857142856
167.0,4.0,3,3,1,550000.0,550000.0,ariana,0,3293.4131736526947,0.017964071856287425
67.0,1.0,2,1,1,220000.0,220000.0,ariana,0,3283.582089552239,0.029850746268656716
217.0,4.0,3,2,1,807240.0,807240.0,ariana,0,3720.0,0.013824884792626729
147.0,4.0,3,2,2,480000.0,480000.0,ariana,0,3265.3061224489797,0.02040816326530612
107.0,3.0,2,1,1,398040.0,398040.0,ariana,0,3720.0,0.018691588785046728
80.0,3.0,3,1,3,120000.0,120000.0,ariana,0,1500.0,0.0375
160.0,5.0,4,2,1,190000.0,190000.0,ariana,0,1187.5,0.025
125.0,2.0,2,1,1,395000.0,395000.0,ariana,0,3160.0,0.016
140.0,2.0,2,1,1,330000.0,330000.0,ariana,0,2357.1428571428573,0.014285714285714285
52.0,2.0,2,1,1,260000.0,260000.0,ariana,0,5000.0,0.038461538461538464
118.0,3.0,2,2,1,410000.0,410000.0,ariana,0,3474.576271186441,0.01694915254237288
130.0,3.0,2,1,1,286000.0,286000.0,ariana,0,2200.0,0.015384615384615385
122.0,3.0,2,2,1,370000.0,370000.0,ariana,0,3032.7868852459014,0.01639344262295082
160.0,4.0,3,1,6,430000.0,430000.0,ariana,0,2687.5,0.01875
126.0,3.0,2,2,1,520000.0,520000.0,ariana,0,4126.984126984127,0.015873015873015872
75.0,2.0,1,2,1,250000.0,250000.0,ariana,0,3333.3333333333335,0.013333333333333334
153.0,5.0,2,2,2,425000.0,425000.0,ariana,0,2777.777777777778,0.013071895424836602
136.0,4.0,3,2,1,530000.0,530000.0,ariana,0,3897.0588235294117,0.022058823529411766
110.0,3.0,2,2,1,430000.0,430000.0,ariana,0,3909.090909090909,0.01818181818181818
104.0,2.0,3,1,1,250000.0,250000.0,ariana,0,2403.846153846154,0.028846153846153848
30.0,1.0,1,1,1,1500000.0,1500000.0,ariana,0,50000.0,0.03333333333333333
218.0,2.0,4,2,5,545000.0,545000.0,ariana,0,2500.0,0.01834862385321101
105.0,4.0,3,1,1,140000.0,140000.0,ariana,0,1333.3333333333333,0.02857142857142857
250.0,6.0,5,3,6,630000.0,630000.0,ariana,0,2520.0,0.02
72.0,2.0,1,1,6,190000.0,190000.0,ariana,0,2638.8888888888887,0.013888888888888888
300.0,1.0,4,3,1,800000.0,800000.0,ariana,0,2666.6666666666665,0.013333333333333334
156.0,4.0,2,1,9,620000.0,620000.0,ariana,0,3974.358974358974,0.01282051282051282
300.0,8.0,3,1,1,755000.0,755000.0,ariana,0,2516.6666666666665,0.01
131.0,3.0,2,1,6,288200.0,288200.0,ariana,0,2200.0,0.015267175572519083
212.0,4.0,3,2,8,550000.0,550000.0,ariana,0,2594.3396226415093,0.014150943396226415
150.0,2.0,2,1,1,400000.0,400000.0,ariana,0,2666.6666666666665,0.013333333333333334
124.0,4.0,3,1,1,305000.0,305000.0,ariana,0,2459.6774193548385,0.024193548387096774
112.0,3.0,2,2,2,380000.0,380000.0,ariana,0,3392.8571428571427,0.017857142857142856
70.0,5.0,2,1,1,250000.0,250000.0,ariana,0,3571.4285714285716,0.02857142857142857
162.0,4.0,3,2,1,640000.0,640000.0,ariana,0,3950.617283950617,0.018518518518518517
92.0,3.0,2,1,1,250000.0,250000.0,ariana,0,2717.391304347826,0.021739130434782608
60.0,2.0,1,1,1,178000.0,178000.0,ariana,0,2966.6666666666665,0.016666666666666666
90.0,3.0,2,2,1,120000.0,120000.0,ariana,0,1333.3333333333333,0.022222222222222223
164.0,4.0,3,2,1,295000.0,295000.0,ariana,0,1798.780487804878,0.018292682926829267
272.0,5.0,4,3,4,684000.0,684000.0,ariana,0,2514.705882352941,0.014705882352941176
160.0,2.0,2,1,1,249000.0,249000.0,ariana,0,1556.25,0.0125
90.0,4.0,2,2,1,182000.0,182000.0,ariana,0,2022.2222222222222,0.022222222222222223
112.0,2.0,2,1,1,365000.0,365000.0,ariana,0,3258.9285714285716,0.017857142857142856
156.0,4.0,3,3,1,650000.0,650000.0,ariana,0,4166.666666666667,0.019230769230769232
129.0,2.0,2,1,1,449000.0,449000.0,ariana,0,3480.6201550387595,0.015503875968992248
57.0,2.0,2,1,1,135000.0,135000.0,ariana,0,2368.4210526315787,0.03508771929824561
147.0,2.0,2,1,1,536500.0,536500.0,ariana,0,3649.6598639455783,0.013605442176870748
163.0,2.0,2,1,1,550000.0,550000.0,ariana,0,3374.2331288343557,0.012269938650306749
127.0,2.0,2,1,1,290000.0,290000.0,ariana,0,2283.464566929134,0.015748031496062992
151.0,4.0,3,1,1,740500.0,740500.0,ariana,0,4903.973509933775,0.019867549668874173
135.0,3.0,2,2,1,375000.0,375000.0,ariana,0,2777.777777777778,0.014814814814814815
96.0,2.0,2,1,1,215000.0,215000.0,ariana,0,2239.5833333333335,0.020833333333333332
70.0,2.0,1,1,1,170000.0,170000.0,ariana,0,2428.5714285714284,0.014285714285714285
160.0,2.0,2,1,1,155000.0,155000.0,ariana,0,968.75,0.0125
128.0,4.0,3,2,1,365000.0,365000.0,ariana,0,2851.5625,0.0234375
140.0,3.0,4,1,1,370000.0,370000.0,ariana,0,2642.8571428571427,0.02857142857142857
100.0,4.0,3,2,1,150000.0,150000.0,ariana,0,1500.0,0.03
75.0,1.0,1,1,1,311000.0,311000.0,ariana,0,4146.666666666667,0.013333333333333334
90.0,4.0,3,1,1,160000.0,160000.0,ariana,0,1777.7777777777778,0.03333333333333333
89.0,1.0,1,1,1,320000.0,320000.0,ariana,0,3595.505617977528,0.011235955056179775
126.0,4.0,4,1,3,200000.0,200000.0,ariana,0,1587.3015873015872,0.031746031746031744
143.0,3.0,2,2,7,390000.0,390000.0,ariana,0,2727.2727272727275,0.013986013986013986
138.0,4.0,3,3,1,360000.0,360000.0,ariana,0,2608.695652173913,0.021739130434782608
108.0,3.0,3,1,1,230000.0,230000.0,ariana,0,2129.6296296296296,0.027777777777777776
104.0,3.0,2,1,1,365000.0,365000.0,ariana,0,3509.6153846153848,0.019230769230769232
122.0,3.0,2,2,2,398000.0,398000.0,ariana,0,3262.2950819672133,0.01639344262295082
194.0,3.0,3,3,1,598000.0,598000.0,ariana,0,3082.4742268041236,0.015463917525773196
205.0,2.0,2,1,1,783684.0,783684.0,ariana,0,3822.848780487805,0.00975609756097561
76.0,1.0,1,1,1,170000.0,170000.0,ariana,0,2236.842105263158,0.013157894736842105
120.0,3.0,2,2,2,360000.0,360000.0,ariana,0,3000.0,0.016666666666666666
100.0,3.0,2,1,1,248000.0,248000.0,ariana,0,2480.0,0.02
261.0,4.0,3,3,1,570000.0,570000.0,ariana,0,2183.9080459770116,0.011494252873563218
68.0,2.0,1,1,1,289500.0,289500.0,ariana,0,4257.35294117647,0.014705882352941176
100.0,4.0,3,2,1,240000.0,240000.0,ariana,0,2400.0,0.03
150.0,4.0,3,3,2,340000.0,340000.0,ariana,0,2266.6666666666665,0.02
117.0,3.0,2,1,1,385000.0,385000.0,ariana,0,3290.5982905982905,0.017094017094017096
135.0,4.0,3,3,1,513000.0,513000.0,ariana,0,3800.0,0.022222222222222223
125.0,4.0,3,2,1,350000.0,350000.0,ariana,0,2800.0,0.024
88.0,3.0,2,2,2,404000.0,404000.0,ariana,0,4590.909090909091,0.022727272727272728
168.0,4.0,3,2,2,641679.0,641679.0,ariana,0,3819.5178571428573,0.017857142857142856
138.0,5.0,3,1,3,410000.0,410000.0,ariana,0,2971.014492753623,0.021739130434782608
63.0,2.0,1,1,1,315000.0,315000.0,ariana,0,5000.0,0.015873015873015872
99.0,3.0,2,2,1,425700.0,425700.0,ariana,0,4300.0,0.020202020202020204
68.0,2.0,1,1,1,210000.0,210000.0,ariana,0,3088.235294117647,0.014705882352941176
180.0,3.0,2,1,5,600000.0,600000.0,ariana,0,3333.3333333333335,0.011111111111111112
280.0,5.0,4,2,1,700000.0,700000.0,ariana,0,2500.0,0.014285714285714285
149.0,3.0,2,4,1,448000.0,448000.0,ariana,0,3006.711409395973,0.013422818791946308
136.0,3.0,2,2,3,444000.0,444000.0,ariana,0,3264.705882352941,0.014705882352941176
100.0,2.0,2,1,1,140000.0,140000.0,ariana,0,1400.0,0.02
90.0,4.0,3,2,1,158000.0,158000.0,ariana,0,1755.5555555555557,0.03333333333333333
90.0,4.0,4,2,1,170000.0,170000.0,ariana,0,1888.888888888889,0.044444444444444446
135.0,2.0,2,1,1,250000.0,250000.0,ariana,0,1851.851851851852,0.014814814814814815
160.0,3.0,3,2,1,580000.0,580000.0,ariana,0,3625.0,0.01875
140.0,4.0,2,1,1,420000.0,420000.0,ariana,0,3000.0,0.014285714285714285
170.0,4.0,3,1,1,790000.0,790000.0,ariana,0,4647.058823529412,0.01764705882352941
218.0,3.0,2,1,1,870000.0,870000.0,ariana,0,3990.8256880733943,0.009174311926605505
175.0,4.0,3,3,4,480000.0,480000.0,ariana,0,2742.8571428571427,0.017142857142857144
55.0,2.0,1,1,1,190000.0,190000.0,ariana,0,3454.5454545454545,0.01818181818181818
153.0,2.0,2,1,1,370000.0,370000.0,ariana,0,2418.300653594771,0.013071895424836602
105.0,2.0,2,1,1,350000.0,350000.0,ariana,0,3333.3333333333335,0.01904761904761905
106.0,2.0,2,1,1,230000.0,230000.0,ariana,0,2169.811320754717,0.018867924528301886
125.0,4.0,1,1,2,360000.0,360000.0,ariana,0,2880.0,0.008
140.0,2.0,2,1,1,350000.0,350000.0,ariana,0,2500.0,0.014285714285714285
101.0,3.0,2,2,1,433000.0,433000.0,ariana,0,4287.1287128712875,0.019801980198019802
155.0,3.0,2,2,5,649000.0,649000.0,ariana,0,4187.096774193548,0.012903225806451613
58.0,1.0,1,1,2,276000.0,276000.0,ariana,0,4758.620689655172,0.017241379310344827
99.0,3.0,2,2,1,255000.0,255000.0,ariana,0,2575.757575757576,0.020202020202020204
67.0,2.0,1,1,1,328000.0,328000.0,ariana,0,4895.522388059701,0.014925373134328358
89.0,3.0,2,1,1,374400.0,374400.0,ariana,0,4206.741573033708,0.02247191011235955
54.0,1.0,1,1,1,246000.0,246000.0,ariana,0,4555.555555555556,0.018518518518518517
154.0,4.0,3,2,1,400000.0,400000.0,ariana,0,2597.4025974025976,0.01948051948051948
145.0,4.0,3,3,2,491000.0,491000.0,ariana,0,3386.206896551724,0.020689655172413793
136.0,3.0,2,1,1,420000.0,420000.0,ariana,0,3088.235294117647,0.014705882352941176
100.0,4.0,3,1,1,220000.0,220000.0,ariana,0,2200.0,0.03
110.0,3.0,3,1,1,380000.0,380000.0,ariana,0,3454.5454545454545,0.02727272727272727
98.0,3.0,2,1,1,290000.0,290000.0,ariana,0,2959.183673469388,0.02040816326530612
167.0,2.0,3,2,4,289000.0,289000.0,ariana,0,1730.5389221556886,0.017964071856287425
261.0,7.0,6,3,1,1300000.0,1300000.0,ariana,0,4980.842911877395,0.022988505747126436
147.0,4.0,3,2,1,540000.0,540000.0,ariana,0,3673.469387755102,0.02040816326530612
300.0,6.0,4,3,6,650000.0,650000.0,ariana,0,2166.6666666666665,0.013333333333333334
55.0,2.0,1,1,1,170000.0,170000.0,ariana,0,3090.909090909091,0.01818181818181818
300.0,6.0,3,2,1,850000.0,850000.0,ariana,0,2833.3333333333335,0.01
130.0,4.0,3,2,3,310000.0,310000.0,ariana,0,2384.6153846153848,0.023076923076923078
115.0,5.0,4,2,1,370000.0,370000.0,ariana,0,3217.391304347826,0.034782608695652174
230.0,5.0,4,3,6,700000.0,700000.0,ariana,0,3043.478260869565,0.017391304347826087
300.0,2.0,2,1,1,450000.0,450000.0,ariana,0,1500.0,0.006666666666666667
180.0,2.0,2,1,1,600000.0,600000.0,ariana,0,3333.3333333333335,0.011111111111111112
160.0,5.0,3,2,1,464000.0,464000.0,ariana,0,2900.0,0.01875
110.0,3.0,2,2,2,335000.0,335000.0,ariana,0,3045.4545454545455,0.01818181818181818
56.0,2.0,1,1,2,240000.0,240000.0,ariana,0,4285.714285714285,0.017857142857142856
